cell_id,sample_id,technology,x_centroid,y_centroid,predicted_celltype,max_celltype_score
dipbjlem-1,Br2039,Xenium,5401.392578125,2812.241455078125,Astrocyte,2.12912654876709
dipdbnlo-1,Br2039,Xenium,5401.3759765625,2797.103271484375,Oligodendrocyte,3.53581166267395
dipdgojh-1,Br2039,Xenium,5411.427734375,2807.973388671875,Astrocyte,3.9712843894958496
diphejeg-1,Br2039,Xenium,5462.31787109375,2800.68994140625,Astrocyte,4.20858907699585
diphjfoc-1,Br2039,Xenium,5444.05810546875,2841.35400390625,Astrocyte,3.7493574619293213
dipjddfp-1,Br2039,Xenium,5429.5048828125,2830.418212890625,Oligodendrocyte,5.619524955749512
dipkpfoo-1,Br2039,Xenium,5423.55859375,2795.739013671875,Oligodendrocyte,3.4536595344543457
diplhifl-1,Br2039,Xenium,5422.03662109375,2839.10107421875,Oligodendrocyte,2.9307093620300293
dipmekfl-1,Br2039,Xenium,5373.9814453125,2793.68896484375,Astrocyte,5.213226318359375
djadagha-1,Br2039,Xenium,5389.82763671875,2852.481201171875,Oligodendrocyte,4.841765880584717
djaejilo-1,Br2039,Xenium,5362.220703125,2818.130859375,Oligodendrocyte,5.62764310836792
djakohko-1,Br2039,Xenium,5368.38134765625,2808.765625,Microglia,5.471656799316406
djalgaoh-1,Br2039,Xenium,5339.18115234375,2908.828369140625,Oligodendrocyte,2.8077986240386963
djamogan-1,Br2039,Xenium,5374.0556640625,2917.91162109375,Astrocyte,3.931825637817383
djampgnc-1,Br2039,Xenium,5342.58349609375,2919.6083984375,Oligodendrocyte,4.735054969787598
djandael-1,Br2039,Xenium,5322.7265625,2915.931396484375,Astrocyte,3.874732494354248
djaneglb-1,Br2039,Xenium,5295.7431640625,2947.43701171875,Astrocyte,5.403806686401367
djaodepj-1,Br2039,Xenium,5333.7548828125,2941.190673828125,Oligodendrocyte,5.4361371994018555
djapfjgg-1,Br2039,Xenium,5317.07421875,3002.3193359375,Oligodendrocyte,4.638150215148926
djbabdgl-1,Br2039,Xenium,5348.6181640625,2976.02880859375,Oligodendrocyte,4.706725120544434
djbbegbf-1,Br2039,Xenium,5362.51025390625,2999.117919921875,Oligodendrocyte,4.819551944732666
djbcahln-1,Br2039,Xenium,5370.21533203125,2996.839111328125,Oligodendrocyte,4.8513336181640625
djbcgcka-1,Br2039,Xenium,5355.18212890625,2996.782958984375,Oligodendrocyte,4.96342134475708
djbebfoc-1,Br2039,Xenium,5356.44384765625,2982.757568359375,Oligodendrocyte,2.404431104660034
djbhcmbm-1,Br2039,Xenium,5347.13330078125,2989.673583984375,Oligodendrocyte,4.131028175354004
djbhgcii-1,Br2039,Xenium,5372.0439453125,2970.241455078125,Oligodendrocyte,5.4751434326171875
djbjlibc-1,Br2039,Xenium,5359.6396484375,2948.849365234375,Astrocyte,4.6581292152404785
djbkndbi-1,Br2039,Xenium,5254.8037109375,2996.26171875,Astrocyte,4.940848350524902
djbmlbjb-1,Br2039,Xenium,5273.1318359375,3015.95947265625,Astrocyte,5.245033264160156
djboilaa-1,Br2039,Xenium,5274.525390625,2976.815185546875,Astrocyte,4.157210826873779
djbojmjc-1,Br2039,Xenium,5271.51611328125,3000.266357421875,Microglia,5.296542167663574
djbpcfcn-1,Br2039,Xenium,5430.87158203125,2848.73828125,Oligodendrocyte,5.275047302246094
djcahimj-1,Br2039,Xenium,5437.939453125,2857.885986328125,Oligodendrocyte,5.565949440002441
djcebcmp-1,Br2039,Xenium,5398.40771484375,3019.42724609375,Microglia,1.8178104162216187
djcefgka-1,Br2039,Xenium,5462.9140625,3032.3857421875,Astrocyte,2.326056718826294
djcehmie-1,Br2039,Xenium,5455.91162109375,3013.72900390625,Oligodendrocyte,5.230085372924805
djckghec-1,Br2039,Xenium,5423.62255859375,3018.10400390625,Oligodendrocyte,4.705742835998535
djcldipb-1,Br2039,Xenium,5429.17578125,2948.9697265625,Oligodendrocyte,4.999453067779541
djcmhnhp-1,Br2039,Xenium,5467.06689453125,2966.965576171875,Oligodendrocyte,3.4252610206604004
djcocajm-1,Br2039,Xenium,5426.13671875,2998.45361328125,Oligodendrocyte,4.713956832885742
djcpaghg-1,Br2039,Xenium,5424.5244140625,2989.246826171875,Oligodendrocyte,5.757682800292969
djdadpcj-1,Br2039,Xenium,5403.95654296875,2977.280029296875,Astrocyte,6.111550331115723
djdafnpk-1,Br2039,Xenium,5377.36328125,2934.013916015625,Oligodendrocyte,5.114356517791748
djdbnejj-1,Br2039,Xenium,5373.63525390625,3016.738037109375,Oligodendrocyte,4.760336399078369
djdclkof-1,Br2039,Xenium,5389.7333984375,2992.614013671875,Oligodendrocyte,2.3846516609191895
djddojmp-1,Br2039,Xenium,5378.48291015625,2980.837158203125,Oligodendrocyte,5.139409065246582
djdelnpo-1,Br2039,Xenium,5409.50146484375,2895.064697265625,Astrocyte,4.216089248657227
djdhblfc-1,Br2039,Xenium,5431.43896484375,2918.755126953125,Oligodendrocyte,5.306816101074219
djdhnbnf-1,Br2039,Xenium,5399.1708984375,2918.786376953125,Astrocyte,4.5640740394592285
djdmanbm-1,Br2039,Xenium,5308.859375,2819.03759765625,Astrocyte,4.188670635223389
djdnemeb-1,Br2039,Xenium,5292.6435546875,2779.904541015625,Oligodendrocyte,3.7536120414733887
djdpboai-1,Br2039,Xenium,5299.64453125,2777.231689453125,Astrocyte,4.550766468048096
djdpjihi-1,Br2039,Xenium,5330.91357421875,2823.328125,Oligodendrocyte,1.4544485807418823
djeagkel-1,Br2039,Xenium,5322.15869140625,2820.040283203125,Microglia,5.193467617034912
djecddbd-1,Br2039,Xenium,5303.20849609375,2840.32373046875,Oligodendrocyte,5.20353889465332
djedajpp-1,Br2039,Xenium,5324.328125,2834.301513671875,Endothelial,3.4144139289855957
djeedhll-1,Br2039,Xenium,5311.384765625,2832.656005859375,Oligodendrocyte,4.131814956665039
djeeobcm-1,Br2039,Xenium,5307.22021484375,2848.88818359375,Astrocyte,1.9490550756454468
djeeobln-1,Br2039,Xenium,5374.16015625,2819.393310546875,Oligodendrocyte,5.160661697387695
djegcijf-1,Br2039,Xenium,5375.09375,2831.987060546875,Oligodendrocyte,5.256206512451172
djehhjll-1,Br2039,Xenium,5278.50048828125,2869.251953125,Astrocyte,6.154045104980469
djejjofh-1,Br2039,Xenium,5232.93798828125,2852.183349609375,Astrocyte,5.846490859985352
djelcnpk-1,Br2039,Xenium,5236.4375,2890.2900390625,Astrocyte,5.70820426940918
djffhbne-1,Br2039,Xenium,5246.65087890625,2894.64208984375,Astrocyte,4.398407936096191
djfglikc-1,Br2039,Xenium,5220.21240234375,2855.086669921875,Oligodendrocyte,5.145376205444336
djfgnjmg-1,Br2039,Xenium,5346.94970703125,2866.666748046875,Oligodendrocyte,5.162311553955078
djfhafhp-1,Br2039,Xenium,5296.33935546875,2889.671875,Astrocyte,4.244609355926514
djfhggei-1,Br2039,Xenium,5320.056640625,2881.08154296875,Oligodendrocyte,4.9222941398620605
djflffbf-1,Br2039,Xenium,5317.7294921875,2868.53466796875,Astrocyte,3.8184022903442383
djfmenmj-1,Br2039,Xenium,5289.14111328125,2915.302001953125,Astrocyte,5.174273490905762
djfmnjbp-1,Br2039,Xenium,5270.4697265625,2914.88720703125,Astrocyte,5.9145684242248535
djfnjjcg-1,Br2039,Xenium,5222.46337890625,2835.94482421875,Oligodendrocyte,5.288256645202637
djfnnfaa-1,Br2039,Xenium,5258.60693359375,2814.93212890625,Oligodendrocyte,4.576354503631592
djgahmph-1,Br2039,Xenium,5250.59228515625,2822.33203125,Oligodendrocyte,2.9936137199401855
djgaklef-1,Br2039,Xenium,5280.01904296875,2823.259521484375,Oligodendrocyte,3.248591423034668
djgbjffa-1,Br2039,Xenium,2860.792236328125,2558.059326171875,Oligodendrocyte,4.2604827880859375
djgebcdi-1,Br2039,Xenium,2979.815673828125,2567.376220703125,Endothelial,4.783899307250977
djgfekpd-1,Br2039,Xenium,2988.9619140625,2554.330322265625,Astrocyte,3.2556958198547363
djggogfd-1,Br2039,Xenium,2982.56103515625,2545.852294921875,Astrocyte,3.0647239685058594
djghgomh-1,Br2039,Xenium,2987.309814453125,2566.985595703125,Oligodendrocyte,3.9503588676452637
djghiekp-1,Br2039,Xenium,2901.773193359375,2569.849609375,Astrocyte,1.7737560272216797
djgjcpca-1,Br2039,Xenium,2971.007568359375,2570.82373046875,Oligodendrocyte,2.514111280441284
djgogech-1,Br2039,Xenium,2910.095947265625,2554.272705078125,Oligodendrocyte,4.840877532958984
djgpkcfm-1,Br2039,Xenium,2884.561767578125,2564.803466796875,Astrocyte,4.175220012664795
djhaodgo-1,Br2039,Xenium,2886.099853515625,2549.867431640625,Oligodendrocyte,2.503636598587036
djhbimae-1,Br2039,Xenium,2863.05322265625,2620.954345703125,Endothelial,4.141985893249512
djhbmdej-1,Br2039,Xenium,2965.562255859375,2620.890869140625,Astrocyte,2.760519027709961
djhcahno-1,Br2039,Xenium,2896.80859375,2631.51806640625,Endothelial,3.2616043090820312
djhdmlek-1,Br2039,Xenium,2886.060791015625,2612.666259765625,Excitatory_neuron,3.3646984100341797
djhepkoe-1,Br2039,Xenium,2879.23779296875,2628.0166015625,Astrocyte,1.9402618408203125
djhfeafh-1,Br2039,Xenium,3020.2822265625,2592.062255859375,Oligodendrocyte,4.733630180358887
djhgdgil-1,Br2039,Xenium,3017.404052734375,2603.426513671875,Endothelial,4.609169960021973
djhjgmgj-1,Br2039,Xenium,3004.188232421875,2601.60595703125,Astrocyte,4.305149555206299
djhkfjbe-1,Br2039,Xenium,3404.0087890625,2593.2841796875,Astrocyte,4.467179298400879
djhkhcgn-1,Br2039,Xenium,3364.850341796875,2551.587646484375,Endothelial,4.782104969024658
djhkkhcn-1,Br2039,Xenium,3331.8720703125,2541.392822265625,Astrocyte,3.0971169471740723
djhlinkf-1,Br2039,Xenium,3435.49267578125,2625.522216796875,Oligodendrocyte,2.239149570465088
djhlknmn-1,Br2039,Xenium,3458.047119140625,2574.56787109375,Astrocyte,2.020348072052002
djhmbjmi-1,Br2039,Xenium,3444.919677734375,2564.9521484375,Astrocyte,4.905108451843262
djhnflec-1,Br2039,Xenium,3034.401611328125,2604.3662109375,Oligodendrocyte,4.962648391723633
djhpdbbi-1,Br2039,Xenium,3022.76123046875,2559.30712890625,Astrocyte,2.977468967437744
djhplelm-1,Br2039,Xenium,3032.4638671875,2564.223388671875,Microglia,1.171243667602539
djhplpmb-1,Br2039,Xenium,3029.202392578125,2595.5244140625,Oligodendrocyte,5.181145668029785
djibkgno-1,Br2039,Xenium,3044.497314453125,2593.82470703125,Oligodendrocyte,2.2148075103759766
djibonnh-1,Br2039,Xenium,3037.782470703125,2634.9794921875,Microglia,3.7949445247650146
djifkllb-1,Br2039,Xenium,2984.53173828125,2689.688232421875,Inhibitory_neuron,2.255521774291992
djiheabc-1,Br2039,Xenium,2999.6767578125,2690.2255859375,Oligodendrocyte,2.7256743907928467
djihfidg-1,Br2039,Xenium,2994.50927734375,2697.439697265625,Microglia,4.932395935058594
djiigmoe-1,Br2039,Xenium,3478.22216796875,2695.934814453125,Endothelial,2.0121850967407227
djijbbom-1,Br2039,Xenium,3491.64892578125,2672.54833984375,Oligodendrocyte,4.243030548095703
djijfggl-1,Br2039,Xenium,3494.027099609375,2685.29150390625,Oligodendrocyte,2.4321420192718506
djikfooo-1,Br2039,Xenium,3415.406005859375,2676.838623046875,Astrocyte,2.232614755630493
djikiabl-1,Br2039,Xenium,3450.241943359375,2678.801513671875,Astrocyte,4.8447465896606445
djikljgo-1,Br2039,Xenium,3437.513427734375,2677.95947265625,Microglia,4.990070819854736
djilddho-1,Br2039,Xenium,3436.021240234375,2694.353759765625,Oligodendrocyte,1.6720956563949585
djimanoo-1,Br2039,Xenium,3020.580810546875,2670.66357421875,Excitatory_neuron,2.829038381576538
djioimoe-1,Br2039,Xenium,3009.2080078125,2694.85107421875,Oligodendrocyte,4.348289489746094
djjahgic-1,Br2039,Xenium,3003.374267578125,2697.08056640625,Astrocyte,2.297757863998413
djjdhlkh-1,Br2039,Xenium,3805.58203125,2822.239013671875,Microglia,4.9746222496032715
djjeeppp-1,Br2039,Xenium,3849.341796875,2867.947509765625,Astrocyte,4.556609630584717
djjjllki-1,Br2039,Xenium,3811.869140625,2798.726806640625,Astrocyte,3.6863479614257812
djjkclhi-1,Br2039,Xenium,3863.968505859375,2816.1875,Oligodendrocyte,4.345854759216309
djjkmmmm-1,Br2039,Xenium,3866.763427734375,2826.585205078125,Microglia,1.9951317310333252
djjlagmo-1,Br2039,Xenium,3996.59521484375,2861.609375,Oligodendrocyte,4.579822540283203
djjldckl-1,Br2039,Xenium,4000.40771484375,2890.8740234375,Astrocyte,5.748989105224609
djjlhcbm-1,Br2039,Xenium,3982.7373046875,2881.733642578125,Astrocyte,3.087235927581787
djjloiin-1,Br2039,Xenium,4001.365234375,2869.24755859375,Oligodendrocyte,1.4899964332580566
djjnffpf-1,Br2039,Xenium,3980.20361328125,2812.1416015625,Oligodendrocyte,5.353468418121338
djjobkjd-1,Br2039,Xenium,3990.442138671875,2839.751708984375,Astrocyte,3.5264575481414795
djjodobo-1,Br2039,Xenium,3984.68310546875,2821.677001953125,Endothelial,4.221184253692627
djjpamnn-1,Br2039,Xenium,3991.499267578125,2812.5341796875,Astrocyte,1.662691593170166
djjpfhll-1,Br2039,Xenium,3911.579833984375,2881.9404296875,Astrocyte,2.624852418899536
djkajgnj-1,Br2039,Xenium,3878.47119140625,2910.074462890625,Endothelial,4.5235419273376465
djkdhdkc-1,Br2039,Xenium,3912.462646484375,2823.91552734375,Oligodendrocyte,4.591464042663574
djkejedc-1,Br2039,Xenium,3910.19921875,2852.940185546875,Oligodendrocyte,2.5264248847961426
djkghkpi-1,Br2039,Xenium,3976.522216796875,2565.178955078125,Oligodendrocyte,2.605403423309326
djkjgmpc-1,Br2039,Xenium,3972.658935546875,2576.504150390625,Microglia,4.084117889404297
djkkfopd-1,Br2039,Xenium,3912.38916015625,2613.347412109375,Oligodendrocyte,5.386984348297119
djkklkdc-1,Br2039,Xenium,3930.571044921875,2624.756591796875,Oligodendrocyte,2.35591459274292
djklobpf-1,Br2039,Xenium,3920.314697265625,2605.427490234375,Oligodendrocyte,4.314094066619873
djkmdpan-1,Br2039,Xenium,4418.7001953125,2538.574951171875,Oligodendrocyte,2.6499297618865967
djkmkfjg-1,Br2039,Xenium,4523.6240234375,2542.637451171875,Astrocyte,4.299337387084961
djkokhlc-1,Br2039,Xenium,4422.77587890625,2551.82080078125,Oligodendrocyte,2.74037504196167
djlalnpk-1,Br2039,Xenium,4428.794921875,2547.212890625,Oligodendrocyte,4.819157123565674
djldmfho-1,Br2039,Xenium,4571.064453125,2545.808349609375,Astrocyte,3.017911911010742
djleefbg-1,Br2039,Xenium,4429.82373046875,2537.5751953125,Oligodendrocyte,4.320339679718018
djleobpk-1,Br2039,Xenium,3993.98828125,2541.41845703125,Astrocyte,5.329723358154297
djljgaoo-1,Br2039,Xenium,4303.849609375,2553.81982421875,Excitatory_neuron,2.0653743743896484
djljnhde-1,Br2039,Xenium,4277.150390625,2538.717041015625,Oligodendrocyte,2.5475101470947266
djllbebl-1,Br2039,Xenium,3934.032470703125,2643.603515625,Oligodendrocyte,4.5185699462890625
djlldcei-1,Br2039,Xenium,3918.950927734375,2645.202392578125,Oligodendrocyte,4.124075889587402
djlnbein-1,Br2039,Xenium,3944.950927734375,2643.01220703125,Endothelial,4.606095314025879
djlnkabl-1,Br2039,Xenium,3879.416748046875,2660.288330078125,Endothelial,4.04556941986084
djloakom-1,Br2039,Xenium,3916.553466796875,2682.499755859375,Oligodendrocyte,4.052508354187012
djlpijob-1,Br2039,Xenium,3911.81103515625,2670.828857421875,Oligodendrocyte,2.9114766120910645
djmcdhkd-1,Br2039,Xenium,3902.963623046875,2673.318115234375,Oligodendrocyte,4.549380302429199
djmcglco-1,Br2039,Xenium,3942.218017578125,2660.854736328125,Oligodendrocyte,2.641026258468628
djmekejl-1,Br2039,Xenium,3946.71240234375,2678.94970703125,Astrocyte,3.1424689292907715
djmepnko-1,Br2039,Xenium,3862.627197265625,2705.994384765625,Oligodendrocyte,2.671313524246216
djmgdnlf-1,Br2039,Xenium,3883.954833984375,2719.8115234375,Oligodendrocyte,2.750901460647583
djmgnmcn-1,Br2039,Xenium,3875.244384765625,2714.29345703125,Oligodendrocyte,5.218653202056885
djmhjikf-1,Br2039,Xenium,3870.33642578125,2709.535400390625,Oligodendrocyte,5.145007133483887
djmhnmmi-1,Br2039,Xenium,3881.7939453125,2760.57470703125,Astrocyte,4.512604236602783
djmijbje-1,Br2039,Xenium,3909.4521484375,2775.216552734375,Oligodendrocyte,4.460297584533691
djmkfcpg-1,Br2039,Xenium,3905.010009765625,2764.9716796875,Oligodendrocyte,3.6678571701049805
djmlbkej-1,Br2039,Xenium,3886.788330078125,2784.412841796875,Astrocyte,2.447446346282959
djnabbcg-1,Br2039,Xenium,3854.106689453125,2776.212646484375,Astrocyte,3.738213539123535
djnaobkf-1,Br2039,Xenium,3850.5146484375,2792.0908203125,Astrocyte,3.2805237770080566
djnapfno-1,Br2039,Xenium,3859.621337890625,2764.3994140625,Oligodendrocyte,4.728910446166992
djnejljo-1,Br2039,Xenium,3854.187744140625,2756.526611328125,Oligodendrocyte,3.5523581504821777
djnendmo-1,Br2039,Xenium,3921.33642578125,2739.30712890625,Astrocyte,3.1493725776672363
djnfofhm-1,Br2039,Xenium,4015.83642578125,2764.536376953125,Oligodendrocyte,5.217226028442383
djngefgd-1,Br2039,Xenium,4000.878662109375,2735.9833984375,Endothelial,5.157832145690918
djngicnp-1,Br2039,Xenium,3919.62109375,2771.019287109375,Astrocyte,3.7048654556274414
djnjlfja-1,Br2039,Xenium,3939.179931640625,2738.061279296875,Oligodendrocyte,2.2749600410461426
djnlefen-1,Br2039,Xenium,3930.9130859375,2764.982666015625,Astrocyte,4.616729736328125
djnmplkh-1,Br2039,Xenium,3929.1806640625,2711.120361328125,Oligodendrocyte,5.245206356048584
djnnbfae-1,Br2039,Xenium,3917.04541015625,2716.36328125,Astrocyte,3.9569790363311768
djnofafn-1,Br2039,Xenium,4014.76513671875,2713.260986328125,Excitatory_neuron,1.3634593486785889
djnpljhg-1,Br2039,Xenium,3465.1552734375,2561.180908203125,Oligodendrocyte,2.8548779487609863
djoafhan-1,Br2039,Xenium,3527.316650390625,2543.980224609375,Oligodendrocyte,4.565674781799316
djofjaha-1,Br2039,Xenium,3519.395751953125,2533.99609375,Astrocyte,2.8133907318115234
djogbhkg-1,Br2039,Xenium,3484.852783203125,2544.091064453125,Microglia,4.500412464141846
djogbiii-1,Br2039,Xenium,3476.192138671875,2535.509033203125,Oligodendrocyte,3.3358969688415527
djohbhhd-1,Br2039,Xenium,3475.987548828125,2553.845703125,Astrocyte,3.1833791732788086
djoookhk-1,Br2039,Xenium,3708.237060546875,2618.697998046875,Endothelial,4.595249652862549
djpbfkof-1,Br2039,Xenium,3665.198486328125,2631.376953125,Endothelial,3.9876368045806885
djpbjkld-1,Br2039,Xenium,3749.113525390625,2587.287353515625,Astrocyte,3.1934075355529785
djpcedfg-1,Br2039,Xenium,3723.0068359375,2636.70849609375,Astrocyte,2.5859415531158447
djpfgahj-1,Br2039,Xenium,3646.955078125,2565.418212890625,Astrocyte,3.7962470054626465
djpgbohl-1,Br2039,Xenium,3700.985107421875,2565.24658203125,Inhibitory_neuron,2.048434257507324
djpgoego-1,Br2039,Xenium,3677.15478515625,2566.263671875,Oligodendrocyte,5.516528129577637
djphfkfk-1,Br2039,Xenium,3670.35498046875,2555.826171875,Oligodendrocyte,4.820624351501465
djpkakkf-1,Br2039,Xenium,3664.541015625,2569.477294921875,Astrocyte,2.292963981628418
djpkbdbm-1,Br2039,Xenium,3626.52685546875,2578.00341796875,Astrocyte,4.386633396148682
djplokjk-1,Br2039,Xenium,3579.351806640625,2622.38525390625,Oligodendrocyte,2.8259053230285645
djpmgjkk-1,Br2039,Xenium,3651.466064453125,2626.3310546875,Oligodendrocyte,1.5989277362823486
dkabcahn-1,Br2039,Xenium,3649.17626953125,2617.055908203125,Oligodendrocyte,4.33644437789917
dkadffad-1,Br2039,Xenium,3639.1318359375,2612.03857421875,Astrocyte,5.5800042152404785
dkadnkpp-1,Br2039,Xenium,3696.890869140625,2541.164794921875,Oligodendrocyte,3.101168155670166
dkaekghd-1,Br2039,Xenium,3713.46826171875,2541.34130859375,Oligodendrocyte,5.1479339599609375
dkafgden-1,Br2039,Xenium,3705.620361328125,2534.7080078125,Oligodendrocyte,4.357684135437012
dkafjeji-1,Br2039,Xenium,3723.754638671875,2537.151611328125,Oligodendrocyte,4.7304182052612305
dkafmlkf-1,Br2039,Xenium,3889.521240234375,2591.784423828125,Microglia,2.7103116512298584
dkafmmfg-1,Br2039,Xenium,3899.31689453125,2613.3935546875,Oligodendrocyte,3.4983625411987305
dkagojmn-1,Br2039,Xenium,3901.161865234375,2600.462890625,Astrocyte,2.5374701023101807
dkahaoga-1,Br2039,Xenium,3892.306640625,2600.57373046875,Microglia,4.043421268463135
dkailanp-1,Br2039,Xenium,3830.973388671875,2542.156494140625,Astrocyte,2.9776244163513184
dkajkkgh-1,Br2039,Xenium,3887.5419921875,2541.221435546875,Astrocyte,2.56341552734375
dkajllhg-1,Br2039,Xenium,3869.120361328125,2544.172607421875,Oligodendrocyte,2.614133358001709
dkakfpja-1,Br2039,Xenium,3837.794189453125,2533.305419921875,Astrocyte,3.0277981758117676
dkalnppj-1,Br2039,Xenium,3874.272705078125,2610.2138671875,Oligodendrocyte,5.107303142547607
dkalobkf-1,Br2039,Xenium,3784.835205078125,2582.380126953125,Oligodendrocyte,2.0703811645507812
dkammbdn-1,Br2039,Xenium,3794.86865234375,2615.061279296875,Oligodendrocyte,2.8801164627075195
dkangcnm-1,Br2039,Xenium,3783.4248046875,2616.89599609375,Astrocyte,3.1208415031433105
dkangndh-1,Br2039,Xenium,3884.125,2612.359375,Oligodendrocyte,4.547405242919922
dkaolffg-1,Br2039,Xenium,3877.935546875,2600.06787109375,Astrocyte,1.9466944932937622
dkaopbad-1,Br2039,Xenium,3611.36572265625,2661.862060546875,Oligodendrocyte,4.762829303741455
dkbbdnbm-1,Br2039,Xenium,3647.280029296875,2679.666259765625,Microglia,4.291912078857422
dkbeibon-1,Br2039,Xenium,3640.808349609375,2667.833740234375,Astrocyte,2.1842305660247803
dkbelhaa-1,Br2039,Xenium,3612.757080078125,2651.773681640625,Oligodendrocyte,5.706794261932373
dkbfbomi-1,Br2039,Xenium,3797.09375,2693.544921875,Endothelial,4.937359809875488
dkbfgedl-1,Br2039,Xenium,3816.99853515625,2695.231201171875,Oligodendrocyte,1.831125259399414
dkbhmbgf-1,Br2039,Xenium,3835.0419921875,2691.4599609375,Astrocyte,5.3495378494262695
dkbhnmkn-1,Br2039,Xenium,3825.474853515625,2675.423828125,Microglia,5.200104236602783
dkbjcemc-1,Br2039,Xenium,3803.848876953125,2652.7490234375,Oligodendrocyte,1.9225578308105469
dkbjnckl-1,Br2039,Xenium,3799.2294921875,2680.611572265625,Endothelial,3.6848530769348145
dkbklenn-1,Br2039,Xenium,3651.6416015625,2664.070068359375,Astrocyte,4.195273399353027
dkblbgnm-1,Br2039,Xenium,3679.841064453125,2650.7900390625,Oligodendrocyte,3.436854362487793
dkblgcoo-1,Br2039,Xenium,3668.9326171875,2644.20703125,Oligodendrocyte,4.827901840209961
dkblkkgd-1,Br2039,Xenium,3662.23974609375,2663.0126953125,Astrocyte,3.298818588256836
dkbpgjdl-1,Br2039,Xenium,3122.71875,2551.76318359375,Oligodendrocyte,4.364867687225342
dkcadkco-1,Br2039,Xenium,3110.47705078125,2546.32373046875,Astrocyte,3.029928684234619
dkcbhief-1,Br2039,Xenium,3080.6357421875,2538.33251953125,Oligodendrocyte,5.132493019104004
dkcgkahc-1,Br2039,Xenium,3105.888427734375,2536.51904296875,Oligodendrocyte,4.754484176635742
dkcjckem-1,Br2039,Xenium,3136.669921875,2557.555908203125,Endothelial,5.079608917236328
dkcjklme-1,Br2039,Xenium,3305.757080078125,2554.220458984375,Astrocyte,3.6881136894226074
dkcmjlcb-1,Br2039,Xenium,3270.9365234375,2559.853759765625,Astrocyte,2.4924135208129883
dkcoolln-1,Br2039,Xenium,3149.13232421875,2564.486572265625,Endothelial,4.170734405517578
dkcpehmk-1,Br2039,Xenium,3158.852783203125,2563.7841796875,Endothelial,2.6253557205200195
dkdajcnc-1,Br2039,Xenium,3152.706298828125,2557.324462890625,Endothelial,3.7646570205688477
dkdceble-1,Br2039,Xenium,3236.3134765625,2541.946533203125,Astrocyte,3.7307088375091553
dkdcpfnf-1,Br2039,Xenium,3303.7626953125,2544.792236328125,Oligodendrocyte,2.7578158378601074
dkdeaoie-1,Br2039,Xenium,3111.087158203125,2572.216796875,Oligodendrocyte,2.0139529705047607
dkdfldio-1,Br2039,Xenium,3145.614501953125,2572.262939453125,Oligodendrocyte,3.517991542816162
dkdgdaoh-1,Br2039,Xenium,3135.84521484375,2570.1279296875,Oligodendrocyte,3.777642250061035
dkdhlela-1,Br2039,Xenium,3113.24462890625,2584.45556640625,Oligodendrocyte,4.667248725891113
dkdhlgch-1,Br2039,Xenium,3123.40185546875,2576.979736328125,Oligodendrocyte,4.7309980392456055
dkdikdak-1,Br2039,Xenium,3248.146240234375,2634.669677734375,Astrocyte,2.568856954574585
dkdjfbjc-1,Br2039,Xenium,3218.703857421875,2595.82861328125,Oligodendrocyte,4.29666805267334
dkdmfdph-1,Br2039,Xenium,3257.263916015625,2600.29052734375,Astrocyte,3.7502503395080566
dkdmhpbk-1,Br2039,Xenium,3224.636474609375,2676.604248046875,Astrocyte,3.2914505004882812
dkeadccm-1,Br2039,Xenium,3252.894775390625,2613.90185546875,Excitatory_neuron,1.7377694845199585
dkeafjeo-1,Br2039,Xenium,3232.246826171875,2612.319091796875,Excitatory_neuron,2.29461407661438
dkeakpng-1,Br2039,Xenium,3286.4970703125,2771.337890625,Astrocyte,1.9915858507156372
dkeanngj-1,Br2039,Xenium,3317.3564453125,2831.05615234375,Astrocyte,2.884347677230835
dkebpbfi-1,Br2039,Xenium,3313.427490234375,2798.733642578125,Astrocyte,1.9650964736938477
dkebppfj-1,Br2039,Xenium,3291.97412109375,2687.889892578125,Oligodendrocyte,1.7817038297653198
dkecopdj-1,Br2039,Xenium,3293.572509765625,2714.666015625,Oligodendrocyte,2.4584434032440186
dkefkbbh-1,Br2039,Xenium,3271.484375,2689.756591796875,Oligodendrocyte,3.0509369373321533
dkegdjhm-1,Br2039,Xenium,3266.82177734375,2616.157470703125,Astrocyte,2.9013781547546387
dkegojpk-1,Br2039,Xenium,3312.71435546875,2617.99365234375,Oligodendrocyte,2.6577258110046387
dkeibikb-1,Br2039,Xenium,3270.998046875,2663.1064453125,Astrocyte,2.614928722381592
dkeigjoa-1,Br2039,Xenium,3262.5458984375,2655.448974609375,Oligodendrocyte,1.8646668195724487
dkekaifo-1,Br2039,Xenium,3219.328369140625,2706.256591796875,Astrocyte,4.22134256362915
dkekcfbk-1,Br2039,Xenium,3253.948486328125,2682.045166015625,Oligodendrocyte,3.237936019897461
dkelndki-1,Br2039,Xenium,3222.123779296875,2716.56884765625,Astrocyte,3.402606964111328
dkemebfm-1,Br2039,Xenium,3230.779296875,2686.3515625,Astrocyte,4.234573841094971
dkepahnj-1,Br2039,Xenium,3228.192138671875,2701.756103515625,Microglia,4.802105903625488
dkepgffl-1,Br2039,Xenium,3135.17529296875,2609.058349609375,Oligodendrocyte,3.911625862121582
dkephlen-1,Br2039,Xenium,3097.089111328125,2658.86083984375,Astrocyte,2.2182116508483887
dkfeifho-1,Br2039,Xenium,3135.12158203125,2648.27685546875,Astrocyte,2.9764485359191895
